Ruta_Archivo,Video_Origen,ID_Accion,Actividad,Frame_Inicio,Frame_Fin
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,3,hands_using_wheel/both,3986,4208
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,3,hands_using_wheel/both,4586,4952
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,3,hands_using_wheel/both,4983,6229
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,3,hands_using_wheel/both,6658,6776
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,4,hands_using_wheel/only_right,4953,4982
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,5,hands_using_wheel/only_left,521,576
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,5,hands_using_wheel/only_left,610,997
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,5,hands_using_wheel/only_left,1274,1961
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,5,hands_using_wheel/only_left,2951,3363
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,5,hands_using_wheel/only_left,3405,3455
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,5,hands_using_wheel/only_left,3525,3985
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,5,hands_using_wheel/only_left,4209,4585
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,5,hands_using_wheel/only_left,6230,6657
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,15,525
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,567,613
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,995,1279
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,1908,2127
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,2155,2256
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,2275,2407
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,2432,2559
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,2588,2628
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,2674,2730
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,2787,2955
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,3353,3408
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,3443,3529
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,3981,4216
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,4581,4957
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,4979,4994
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,5022,5036
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,5076,5102
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,5136,5202
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,5229,5280
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,5307,5330
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,5358,5477
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,5505,5531
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,5563,6232
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,6,driver_actions/safe_drive,6653,6776
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,7,driver_actions/radio,526,566
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,7,driver_actions/radio,614,994
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,7,driver_actions/radio,3530,3980
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,8,driver_actions/drinking,1376,1395
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,8,driver_actions/drinking,1466,1725
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,8,driver_actions/drinking,3099,3240
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,8,driver_actions/drinking,4320,4485
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,8,driver_actions/drinking,6360,6542
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,9,driver_actions/reach_side,1280,1333
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,9,driver_actions/reach_side,1757,1833
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,9,driver_actions/reach_side,2956,3023
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,9,driver_actions/reach_side,3295,3352
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,9,driver_actions/reach_side,4217,4272
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,9,driver_actions/reach_side,4522,4580
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,9,driver_actions/reach_side,6233,6285
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,9,driver_actions/reach_side,6589,6652
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,2128,2154
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,2257,2274
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,2408,2431
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,2560,2587
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,2629,2673
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,2731,2786
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,4995,5021
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,5037,5075
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,5103,5135
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,5203,5228
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,5281,5306
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,5331,5357
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,5478,5504
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,10,driver_actions/talking_to_passenger,5532,5562
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,1334,1375
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,1396,1465
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,1726,1756
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,1834,1907
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,3024,3098
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,3241,3294
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,3409,3442
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,4273,4319
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,4486,4521
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,4958,4978
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,6286,6359
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s1/gA_1_s1_2019-03-08T09;31;15+01;00_rgb_ann_distraction.json,gA_1_s1_2019-03-08T09;31;15+01;00_distraction,11,driver_actions/unclassified,6543,6588
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,0,498
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,520,596
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,626,654
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,676,695
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,741,786
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,836,933
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,1002,1029
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,1057,1102
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,1125,1464
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,1490,3081
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,3100,3153
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,3180,3212
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,3241,3291
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,3350,3373
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,3422,3460
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,3503,3514
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,3545,5293
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,5347,5890
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,5922,5961
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,6006,6035
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,6112,6140
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gA/1/s2/gA_1_s2_2019-03-08T09;21;03+01;00_rgb_ann_distraction.json,gA_1_s2_2019-03-08T09;21;03+01;00,0,gaze_on_road/looking_road,6215,6274
