file_id                                   , frame_start, frame_end, activity       , delta
vp2/run1_2018-05-03-14-08-31.kinect_color ,        5740,      5786, reaching_behind,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,        5786,      5831, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        5831,      5877, reaching_behind,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,        5877,      5922, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        5922,      5967, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        5967,      6012, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        6012,      6025, reaching_behind,    13
vp2/run1_2018-05-03-14-08-31.kinect_color ,        6025,      6051, reaching_behind,    26
vp2/run1_2018-05-03-14-08-31.kinect_color ,        6051,      6097, reaching_behind,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,        6097,      6131, reaching_behind,    34
vp2/run1_2018-05-03-14-08-31.kinect_color ,        6443,      6459, reaching_behind,    16
vp2/run1_2018-05-03-14-08-31.kinect_color ,        6459,      6473, electronics    ,    14
vp2/run1_2018-05-03-14-08-31.kinect_color ,        6487,      6530, reaching_behind,    43
vp2/run1_2018-05-03-14-08-31.kinect_color ,        7254,      7299, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        7299,      7317, reaching_behind,    18
vp2/run1_2018-05-03-14-08-31.kinect_color ,        7619,      7646, reaching_behind,    27
vp2/run1_2018-05-03-14-08-31.kinect_color ,        7646,      7692, electronics    ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,        7692,      7736, electronics    ,    44
vp2/run1_2018-05-03-14-08-31.kinect_color ,        7736,      7779, electronics    ,    43
vp2/run1_2018-05-03-14-08-31.kinect_color ,        7779,      7814, reaching_behind,    35
vp2/run1_2018-05-03-14-08-31.kinect_color ,        7820,      7833, electronics    ,    13
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8032,      8063, reaching_behind,    31
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8063,      8108, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8108,      8153, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8153,      8198, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8198,      8243, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8243,      8288, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8288,      8333, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8333,      8378, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8378,      8423, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8423,      8468, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8468,      8513, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8513,      8559, electronics    ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8559,      8604, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8604,      8649, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8649,      8694, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8694,      8734, electronics    ,    40
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8734,      8779, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8779,      8825, electronics    ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8825,      8871, electronics    ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8871,      8916, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8916,      8961, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        8961,      9006, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        9006,      9030, electronics    ,    24
vp2/run1_2018-05-03-14-08-31.kinect_color ,        9030,      9075, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        9075,      9105, electronics    ,    30
vp2/run1_2018-05-03-14-08-31.kinect_color ,        9105,      9140, reaching_behind,    35
vp2/run1_2018-05-03-14-08-31.kinect_color ,        9140,      9185, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        9185,      9220, reaching_behind,    35
vp2/run1_2018-05-03-14-08-31.kinect_color ,        9919,      9931, reaching_behind,    12
vp2/run1_2018-05-03-14-08-31.kinect_color ,        9931,      9976, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,        9976,     10021, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       10021,     10043, reaching_behind,    22
vp2/run1_2018-05-03-14-08-31.kinect_color ,       10158,     10203, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       10203,     10215, reaching_behind,    12
vp2/run1_2018-05-03-14-08-31.kinect_color ,       10215,     10234, electronics    ,    19
vp2/run1_2018-05-03-14-08-31.kinect_color ,       10626,     10651, electronics    ,    25
vp2/run1_2018-05-03-14-08-31.kinect_color ,       13501,     13523, electronics    ,    22
vp2/run1_2018-05-03-14-08-31.kinect_color ,       14766,     14774, electronics    ,     8
vp2/run1_2018-05-03-14-08-31.kinect_color ,       14791,     14802, electronics    ,    11
vp2/run1_2018-05-03-14-08-31.kinect_color ,       15557,     15599, reaching_behind,    42
vp2/run1_2018-05-03-14-08-31.kinect_color ,       15714,     15727, electronics    ,    13
vp2/run1_2018-05-03-14-08-31.kinect_color ,       16164,     16210, reaching_behind,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,       16210,     16233, reaching_behind,    23
vp2/run1_2018-05-03-14-08-31.kinect_color ,       16309,     16328, electronics    ,    19
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17108,     17153, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17153,     17167, reaching_behind,    14
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17167,     17212, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17212,     17257, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17257,     17302, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17302,     17347, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17347,     17392, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17392,     17438, electronics    ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17438,     17483, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17483,     17528, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17528,     17573, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17573,     17618, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17618,     17653, electronics    ,    35
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17653,     17683, reaching_behind,    30
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17683,     17727, electronics    ,    44
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17727,     17773, electronics    ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17773,     17818, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17818,     17862, electronics    ,    44
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17862,     17908, electronics    ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17908,     17952, electronics    ,    44
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17952,     17998, electronics    ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,       17998,     18042, electronics    ,    44
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18042,     18088, electronics    ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18088,     18133, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18133,     18172, electronics    ,    39
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18174,     18219, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18239,     18252, electronics    ,    13
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18290,     18335, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18335,     18380, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18380,     18425, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18425,     18435, electronics    ,    10
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18435,     18480, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18480,     18525, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18525,     18528, reaching_behind,     3
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19483,     19516, reaching_behind,    33
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19516,     19562, electronics    ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19562,     19607, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19607,     19653, electronics    ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19653,     19698, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19698,     19743, electronics    ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19743,     19776, reaching_behind,    33
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19853,     19898, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19898,     19927, reaching_behind,    29
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19927,     19948, eat_drink      ,    21
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19948,     19991, reaching_behind,    43
vp2/run1_2018-05-03-14-08-31.kinect_color ,       19991,     20028, eat_drink      ,    37
vp2/run1_2018-05-03-14-08-31.kinect_color ,       20274,     20315, eat_drink      ,    41
vp2/run1_2018-05-03-14-08-31.kinect_color ,       20315,     20360, eat_drink      ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       20360,     20406, eat_drink      ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,       20406,     20415, eat_drink      ,     9
vp2/run1_2018-05-03-14-08-31.kinect_color ,       20415,     20455, eat_drink      ,    40
vp2/run1_2018-05-03-14-08-31.kinect_color ,       20455,     20500, reaching_behind,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       20503,     20516, electronics    ,    13
vp2/run1_2018-05-03-14-08-31.kinect_color ,       20593,     20620, reaching_behind,    27
vp2/run1_2018-05-03-14-08-31.kinect_color ,       20622,     20640, electronics    ,    18
vp2/run2_2018-05-24-17-22-26.kinect_color ,         481,       522, electronics    ,    41
vp2/run2_2018-05-24-17-22-26.kinect_color ,        3475,      3496, electronics    ,    21
vp2/run2_2018-05-24-17-22-26.kinect_color ,        4074,      4120, reaching_behind,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,        4120,      4158, reaching_behind,    38
vp2/run2_2018-05-24-17-22-26.kinect_color ,        4158,      4203, reaching_behind,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,        4203,      4249, reaching_behind,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,        4249,      4257, reaching_behind,     8
vp2/run2_2018-05-24-17-22-26.kinect_color ,        5446,      5463, reaching_behind,    17
vp2/run2_2018-05-24-17-22-26.kinect_color ,        5464,      5509, reaching_behind,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,        5509,      5556, reaching_behind,    47
vp2/run2_2018-05-24-17-22-26.kinect_color ,        5556,      5566, reaching_behind,    10
vp2/run2_2018-05-24-17-22-26.kinect_color ,        5697,      5711, reaching_behind,    14
vp2/run2_2018-05-24-17-22-26.kinect_color ,        5717,      5729, electronics    ,    12
vp2/run2_2018-05-24-17-22-26.kinect_color ,        5960,      6006, reaching_behind,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,        6006,      6021, reaching_behind,    15
vp2/run2_2018-05-24-17-22-26.kinect_color ,        7823,      7833, reaching_behind,    10
vp2/run2_2018-05-24-17-22-26.kinect_color ,        7833,      7879, reaching_behind,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,        7879,      7915, reaching_behind,    36
vp2/run2_2018-05-24-17-22-26.kinect_color ,        7960,      8005, reaching_behind,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,        8005,      8008, reaching_behind,     3
vp2/run2_2018-05-24-17-22-26.kinect_color ,        8022,      8036, electronics    ,    14
vp2/run2_2018-05-24-17-22-26.kinect_color ,        8371,      8416, reaching_behind,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,        8416,      8424, reaching_behind,     8
vp2/run2_2018-05-24-17-22-26.kinect_color ,        8802,      8810, electronics    ,     8
vp2/run2_2018-05-24-17-22-26.kinect_color ,        9326,      9371, reaching_behind,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,        9371,      9418, reaching_behind,    47
vp2/run2_2018-05-24-17-22-26.kinect_color ,        9418,      9462, reaching_behind,    44
vp2/run2_2018-05-24-17-22-26.kinect_color ,        9462,      9507, reaching_behind,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,        9507,      9553, reaching_behind,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,        9553,      9598, reaching_behind,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,        9598,      9625, reaching_behind,    27
vp2/run2_2018-05-24-17-22-26.kinect_color ,        9632,      9647, electronics    ,    15
vp2/run2_2018-05-24-17-22-26.kinect_color ,        9966,     10012, reaching_behind,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10012,     10015, reaching_behind,     3
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10015,     10060, eat_drink      ,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10060,     10106, eat_drink      ,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10106,     10151, eat_drink      ,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10151,     10197, eat_drink      ,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10197,     10242, eat_drink      ,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10242,     10288, eat_drink      ,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10288,     10334, eat_drink      ,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10334,     10379, eat_drink      ,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10379,     10427, eat_drink      ,    48
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10427,     10473, eat_drink      ,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10473,     10478, eat_drink      ,     5
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10478,     10516, reaching_behind,    38
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10595,     10625, reaching_behind,    30
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10625,     10671, eat_drink      ,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10671,     10702, eat_drink      ,    31
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10702,     10747, eat_drink      ,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10747,     10793, eat_drink      ,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10793,     10831, eat_drink      ,    38
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10831,     10876, reaching_behind,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10876,     10901, reaching_behind,    25
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10994,     11029, reaching_behind,    35
vp2/run2_2018-05-24-17-22-26.kinect_color ,       11229,     11258, reaching_behind,    29
vp2/run2_2018-05-24-17-22-26.kinect_color ,       11258,     11303, eat_drink      ,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,       11303,     11348, eat_drink      ,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,       11348,     11391, eat_drink      ,    43
vp2/run2_2018-05-24-17-22-26.kinect_color ,       11392,     11402, electronics    ,    10
vp2/run2_2018-05-24-17-22-26.kinect_color ,       11408,     11453, eat_drink      ,    45
vp2/run2_2018-05-24-17-22-26.kinect_color ,       11453,     11499, eat_drink      ,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,       11499,     11544, eat_drink      ,    45
